Date, Open , High , Low , Close ,Volume
16-08-2019, $185.56 , $188.02 , $184.93 , $187.60 ,2526900
19-08-2019, $189.33 , $190.58 , $188.86 , $189.50 ,1891000
20-08-2019, $189.43 , $190.28 , $187.50 , $188.55 ,1423500
21-08-2019, $190.00 , $191.11 , $189.39 , $190.03 ,1044700
22-08-2019, $190.74 , $191.24 , $188.62 , $190.63 ,1160900
23-08-2019, $189.33 , $192.17 , $186.00 , $187.20 ,2290400
26-08-2019, $188.68 , $189.78 , $187.84 , $189.78 ,1641500
27-08-2019, $190.32 , $191.66 , $189.56 , $191.42 ,1632700
28-08-2019, $191.16 , $191.78 , $188.91 , $191.11 ,1326200
29-08-2019, $192.24 , $194.09 , $191.69 , $192.96 ,1494200
30-08-2019, $194.18 , $194.84 , $191.04 , $192.40 ,2176600
03-09-2019, $190.65 , $192.00 , $189.75 , $190.05 ,1696500
04-09-2019, $192.07 , $192.59 , $191.63 , $191.96 ,1250700
05-09-2019, $193.99 , $193.99 , $192.67 , $193.68 ,2216100
06-09-2019, $194.18 , $196.90 , $193.25 , $195.27 ,2184100
09-09-2019, $195.12 , $195.27 , $187.23 , $189.16 ,2702800
10-09-2019, $187.36 , $187.91 , $182.42 , $184.14 ,3631000
11-09-2019, $184.47 , $186.87 , $183.73 , $185.80 ,2430300
12-09-2019, $189.03 , $190.52 , $186.34 , $189.83 ,2122200
13-09-2019, $190.30 , $190.30 , $188.32 , $188.96 ,1592600
16-09-2019, $187.74 , $189.54 , $187.39 , $188.51 ,1360000
17-09-2019, $187.73 , $190.09 , $187.73 , $189.28 ,1457800
18-09-2019, $188.53 , $188.93 , $185.97 , $188.48 ,1780500
19-09-2019, $188.82 , $190.42 , $188.57 , $189.00 ,1567900
20-09-2019, $189.37 , $190.52 , $186.85 , $187.47 ,2541000
23-09-2019, $186.73 , $188.30 , $186.42 , $187.23 ,1516300
24-09-2019, $188.78 , $190.17 , $184.26 , $184.61 ,2950200
25-09-2019, $186.02 , $186.41 , $183.22 , $185.32 ,2825100
26-09-2019, $182.59 , $187.71 , $181.83 , $186.53 ,3594600
27-09-2019, $187.93 , $187.95 , $184.85 , $185.81 ,2012500
30-09-2019, $185.92 , $187.72 , $185.84 , $186.75 ,2025200
01-10-2019, $187.00 , $187.74 , $183.90 , $184.10 ,2066900
02-10-2019, $182.86 , $183.16 , $177.57 , $179.47 ,2930700
03-10-2019, $179.93 , $180.67 , $177.53 , $180.40 ,2172800
04-10-2019, $181.37 , $184.30 , $180.68 , $184.12 ,1568800
07-10-2019, $182.81 , $183.21 , $181.35 , $181.37 ,1596400
08-10-2019, $180.01 , $180.32 , $176.70 , $176.90 ,2200000
09-10-2019, $178.44 , $179.91 , $177.89 , $178.98 ,1683100
10-10-2019, $178.48 , $179.49 , $177.29 , $178.48 ,1999700
11-10-2019, $180.31 , $182.25 , $179.36 , $179.59 ,2381200
14-10-2019, $179.97 , $180.91 , $178.86 , $180.10 ,1348400
15-10-2019, $180.41 , $181.93 , $180.16 , $181.56 ,1462400
16-10-2019, $179.99 , $182.33 , $179.57 , $181.92 ,1923100
17-10-2019, $182.30 , $182.66 , $180.54 , $181.40 ,1486500
18-10-2019, $182.21 , $183.44 , $181.96 , $182.42 ,2896700
21-10-2019, $182.29 , $182.86 , $180.77 , $182.67 ,1344700
22-10-2019, $182.60 , $183.42 , $177.79 , $178.16 ,1752100
23-10-2019, $177.84 , $180.23 , $177.43 , $179.48 ,2263000
24-10-2019, $180.44 , $182.36 , $180.05 , $180.39 ,2008700
25-10-2019, $180.07 , $180.22 , $178.46 , $178.51 ,1389200
28-10-2019, $179.81 , $181.29 , $178.01 , $178.31 ,1832700
29-10-2019, $178.00 , $181.12 , $177.82 , $180.19 ,1554000
30-10-2019, $180.53 , $182.38 , $179.70 , $181.93 ,1243300
31-10-2019, $181.52 , $183.37 , $179.74 , $180.80 ,1574800
01-11-2019, $182.05 , $183.65 , $181.47 , $183.53 ,1502100
04-11-2019, $183.81 , $184.45 , $182.72 , $183.12 ,1144500
05-11-2019, $183.31 , $183.31 , $180.86 , $182.22 ,1536600
06-11-2019, $182.33 , $184.55 , $182.25 , $184.51 ,1652200
07-11-2019, $184.59 , $185.46 , $183.97 , $184.38 ,1676800
08-11-2019, $183.96 , $184.98 , $183.58 , $184.97 ,1282400
11-11-2019, $184.05 , $185.71 , $183.85 , $185.32 ,1167000
12-11-2019, $185.43 , $186.87 , $185.14 , $186.66 ,1522800
13-11-2019, $186.38 , $189.91 , $185.74 , $189.65 ,1817700
14-11-2019, $189.16 , $191.51 , $189.00 , $191.36 ,1672900
15-11-2019, $191.02 , $192.63 , $190.93 , $191.90 ,2426200
18-11-2019, $192.51 , $193.99 , $191.85 , $193.08 ,1561000
19-11-2019, $193.26 , $193.80 , $192.47 , $193.40 ,1342200
20-11-2019, $193.78 , $194.78 , $191.86 , $192.78 ,1477300
21-11-2019, $192.50 , $193.00 , $191.25 , $191.87 ,1217400
22-11-2019, $193.11 , $193.47 , $190.24 , $191.76 ,1117900
25-11-2019, $192.71 , $193.43 , $192.48 , $193.41 ,1951900
26-11-2019, $193.41 , $195.99 , $192.84 , $195.91 ,2324500
27-11-2019, $195.54 , $196.34 , $194.22 , $196.23 ,1205000
29-11-2019, $196.22 , $196.63 , $195.01 , $196.15 ,750600
02-12-2019, $196.42 , $196.66 , $193.11 , $194.61 ,1262300
03-12-2019, $192.62 , $194.32 , $191.57 , $193.80 ,1243600
04-12-2019, $194.78 , $195.39 , $194.27 , $194.60 ,1221800
05-12-2019, $195.01 , $195.04 , $193.92 , $194.87 ,1816600
06-12-2019, $196.38 , $197.76 , $195.49 , $197.50 ,1345700
09-12-2019, $196.74 , $197.82 , $196.42 , $196.99 ,1976300
10-12-2019, $196.99 , $197.22 , $195.86 , $196.85 ,1403000
11-12-2019, $197.09 , $197.57 , $195.35 , $197.26 ,1669700
12-12-2019, $197.12 , $199.33 , $196.22 , $198.84 ,1932600
13-12-2019, $198.00 , $201.57 , $197.95 , $201.51 ,1648300
16-12-2019, $201.96 , $203.46 , $199.86 , $199.89 ,2702400
17-12-2019, $199.89 , $200.59 , $197.89 , $198.33 ,2377400
18-12-2019, $198.52 , $201.03 , $198.44 , $200.63 ,3002800
19-12-2019, $197.02 , $203.11 , $197.02 , $203.11 ,3759800
20-12-2019, $205.85 , $207.93 , $203.86 , $205.84 ,4148800
23-12-2019, $205.70 , $206.02 , $203.63 , $205.57 ,2220900
24-12-2019, $205.46 , $206.39 , $205.31 , $206.33 ,998500
26-12-2019, $206.33 , $206.83 , $205.99 , $206.76 ,1059800
27-12-2019, $207.15 , $207.33 , $206.33 , $206.93 ,1292200
30-12-2019, $206.95 , $206.95 , $203.84 , $205.39 ,1193900
31-12-2019, $204.75 , $205.80 , $204.22 , $205.32 ,1371000
02-01-2020, $205.60 , $206.64 , $203.60 , $204.91 ,2431100
03-01-2020, $203.30 , $205.38 , $201.84 , $204.57 ,1802100
06-01-2020, $203.08 , $203.58 , $201.65 , $203.23 ,2841400
07-01-2020, $198.13 , $201.12 , $198.12 , $198.85 ,3097400
08-01-2020, $198.91 , $200.33 , $198.46 , $199.24 ,2271300
09-01-2020, $200.38 , $202.11 , $200.05 , $201.01 ,2910600
10-01-2020, $201.77 , $203.12 , $201.58 , $202.48 ,1573100
13-01-2020, $202.32 , $204.61 , $202.32 , $204.36 ,2202800
14-01-2020, $204.33 , $205.74 , $201.87 , $202.55 ,2499100
15-01-2020, $203.60 , $204.03 , $202.36 , $202.87 ,1986000
16-01-2020, $203.74 , $204.68 , $203.50 , $204.56 ,2691600
17-01-2020, $205.56 , $206.19 , $203.94 , $204.77 ,2584500
21-01-2020, $203.11 , $205.71 , $202.62 , $204.72 ,2687200
22-01-2020, $205.75 , $207.38 , $204.92 , $204.98 ,1873600
23-01-2020, $204.97 , $206.35 , $204.45 , $206.22 ,2368400
24-01-2020, $206.54 , $207.11 , $203.65 , $204.16 ,2348900
27-01-2020, $200.84 , $203.44 , $200.52 , $202.18 ,1381300
28-01-2020, $203.47 , $206.50 , $202.86 , $205.79 ,1810200
29-01-2020, $206.22 , $206.74 , $203.39 , $203.56 ,1491600
30-01-2020, $203.11 , $204.51 , $200.86 , $203.96 ,1579600
31-01-2020, $204.09 , $205.19 , $199.68 , $200.87 ,1793600
03-02-2020, $200.99 , $204.01 , $200.91 , $203.40 ,2345700
04-02-2020, $205.56 , $209.27 , $205.31 , $208.03 ,2242800
05-02-2020, $209.36 , $209.92 , $205.96 , $207.73 ,2102500
06-02-2020, $208.49 , $209.84 , $207.82 , $209.63 ,1611500
07-02-2020, $208.83 , $208.87 , $206.62 , $207.10 ,1447700
10-02-2020, $205.74 , $208.46 , $205.74 , $208.05 ,1421600
11-02-2020, $208.86 , $209.45 , $207.28 , $207.65 ,1321000
12-02-2020, $207.71 , $208.37 , $207.06 , $207.50 ,1801300
13-02-2020, $205.43 , $209.02 , $204.91 , $207.91 ,1721200
14-02-2020, $208.74 , $209.02 , $206.88 , $207.88 ,2096600
18-02-2020, $208.00 , $209.53 , $206.73 , $209.24 ,1699400
19-02-2020, $210.45 , $211.81 , $209.84 , $211.35 ,1806000
20-02-2020, $211.31 , $211.74 , $207.13 , $209.37 ,1481700
21-02-2020, $208.09 , $209.03 , $206.04 , $207.41 ,2088800
24-02-2020, $200.14 , $203.47 , $199.14 , $200.04 ,2600400
25-02-2020, $200.45 , $201.13 , $191.72 , $192.93 ,2883600
26-02-2020, $194.47 , $197.19 , $190.67 , $191.53 ,2671100
27-02-2020, $188.13 , $190.24 , $182.43 , $182.49 ,3040100
28-02-2020, $176.45 , $179.32 , $171.59 , $176.77 ,5785200
02-03-2020, $178.15 , $185.80 , $174.25 , $185.54 ,4317900
03-03-2020, $185.75 , $187.84 , $176.80 , $178.36 ,3514000
04-03-2020, $181.87 , $185.70 , $180.40 , $184.86 ,3875400
05-03-2020, $181.17 , $183.49 , $177.09 , $178.70 ,3548200
06-03-2020, $173.70 , $176.49 , $170.24 , $174.97 ,3284400
09-03-2020, $161.90 , $167.26 , $156.71 , $160.64 ,5112200
10-03-2020, $167.46 , $171.04 , $162.53 , $170.87 ,4349500
11-03-2020, $165.74 , $167.55 , $159.21 , $161.62 ,5188300
12-03-2020, $149.76 , $155.39 , $143.97 , $149.30 ,6357900
13-03-2020, $157.22 , $163.18 , $149.69 , $162.99 ,5742800
16-03-2020, $145.15 , $162.99 , $140.47 , $149.31 ,5324900
17-03-2020, $150.74 , $157.26 , $149.25 , $154.37 ,6081100
18-03-2020, $148.36 , $156.42 , $139.00 , $147.95 ,5860200
19-03-2020, $148.16 , $174.04 , $148.16 , $155.15 ,6338300
20-03-2020, $154.20 , $156.10 , $144.30 , $146.77 ,6449700
23-03-2020, $144.88 , $144.88 , $134.25 , $140.65 ,6173700
24-03-2020, $149.04 , $154.29 , $146.33 , $153.53 ,4685100
25-03-2020, $153.13 , $156.31 , $144.98 , $148.61 ,4795500
26-03-2020, $150.15 , $167.97 , $146.83 , $167.71 ,5194500
27-03-2020, $161.51 , $165.71 , $157.21 , $159.43 ,3802500
30-03-2020, $160.65 , $166.76 , $160.31 , $166.23 ,2731300
31-03-2020, $163.89 , $166.29 , $158.73 , $159.81 ,2963000
01-04-2020, $155.21 , $157.42 , $149.35 , $151.41 ,2973100
02-04-2020, $150.79 , $157.10 , $150.30 , $152.96 ,3030000
03-04-2020, $152.31 , $155.36 , $145.14 , $148.93 ,3766600
06-04-2020, $155.62 , $163.22 , $153.72 , $162.54 ,3090000
07-04-2020, $167.46 , $167.86 , $160.46 , $160.65 ,3002500
08-04-2020, $163.06 , $169.04 , $161.58 , $168.10 ,2466200
09-04-2020, $169.56 , $176.06 , $168.86 , $174.16 ,3743700
13-04-2020, $172.45 , $173.26 , $165.97 , $168.92 ,1918500
14-04-2020, $173.25 , $175.10 , $172.30 , $174.33 ,2875000
15-04-2020, $171.38 , $171.39 , $166.06 , $166.61 ,2504700
16-04-2020, $168.39 , $169.17 , $164.72 , $165.14 ,3051800
17-04-2020, $169.63 , $172.23 , $169.17 , $172.16 ,4759100
20-04-2020, $169.70 , $173.94 , $168.88 , $171.81 ,2511700
21-04-2020, $167.96 , $169.91 , $162.94 , $163.46 ,2711400
22-04-2020, $167.19 , $170.44 , $166.38 , $169.42 ,1921200
23-04-2020, $170.46 , $172.38 , $169.26 , $170.01 ,3027900
24-04-2020, $173.45 , $173.45 , $169.68 , $172.52 ,2121100
27-04-2020, $173.28 , $177.52 , $173.25 , $176.43 ,2457800
28-04-2020, $179.03 , $180.19 , $173.95 , $175.37 ,2160100
29-04-2020, $179.26 , $185.02 , $178.66 , $184.42 ,2957600
30-04-2020, $182.42 , $183.36 , $181.11 , $182.09 ,2740800
01-05-2020, $178.67 , $179.93 , $176.26 , $177.07 ,2064200
04-05-2020, $175.00 , $177.62 , $173.92 , $176.52 ,1710500
05-05-2020, $179.03 , $180.81 , $177.97 , $178.58 ,1621900
06-05-2020, $179.05 , $179.44 , $176.05 , $177.36 ,1474900
07-05-2020, $179.93 , $184.29 , $179.44 , $183.98 ,2295400
08-05-2020, $185.83 , $186.67 , $184.54 , $185.40 ,1778600
11-05-2020, $183.37 , $186.36 , $182.19 , $184.61 ,2013800
12-05-2020, $184.69 , $186.81 , $182.58 , $182.61 ,1912300
13-05-2020, $181.94 , $182.04 , $175.76 , $177.97 ,2349300
14-05-2020, $175.71 , $177.00 , $172.01 , $176.98 ,2773300
15-05-2020, $175.38 , $180.88 , $174.85 , $180.80 ,3630000
18-05-2020, $185.84 , $190.89 , $184.96 , $189.52 ,2254700
19-05-2020, $189.28 , $191.25 , $186.74 , $186.91 ,1784100
20-05-2020, $189.28 , $192.39 , $189.01 , $191.91 ,2294800
21-05-2020, $191.44 , $192.25 , $189.47 , $190.26 ,1373000
22-05-2020, $190.83 , $191.63 , $187.93 , $190.47 ,1317500
26-05-2020, $196.08 , $196.64 , $192.75 , $193.11 ,2408700
27-05-2020, $195.06 , $196.60 , $192.92 , $196.58 ,2000500
28-05-2020, $196.66 , $200.76 , $196.66 , $198.29 ,2280600
29-05-2020, $198.12 , $199.02 , $195.36 , $198.24 ,2535400
01-06-2020, $198.17 , $200.34 , $196.52 , $199.97 ,1530800
02-06-2020, $200.67 , $202.34 , $198.95 , $202.33 ,1939200
03-06-2020, $201.00 , $204.35 , $200.89 , $203.81 ,1605400
04-06-2020, $202.64 , $204.31 , $198.94 , $199.70 ,2451400
05-06-2020, $202.54 , $206.21 , $201.36 , $205.00 ,2537900
08-06-2020, $204.04 , $207.78 , $203.53 , $207.74 ,1626900
09-06-2020, $205.88 , $206.28 , $202.06 , $203.87 ,2269600
10-06-2020, $203.79 , $207.30 , $202.45 , $205.92 ,2077200
11-06-2020, $202.08 , $202.50 , $192.60 , $192.67 ,4046600
12-06-2020, $197.73 , $199.04 , $194.01 , $198.21 ,2590100
15-06-2020, $193.20 , $197.38 , $191.57 , $196.44 ,2310800
16-06-2020, $199.96 , $203.42 , $198.74 , $200.98 ,2154000
17-06-2020, $202.58 , $202.88 , $200.24 , $201.76 ,1594800
18-06-2020, $198.35 , $199.77 , $195.95 , $199.53 ,2228000
19-06-2020, $204.07 , $204.80 , $198.15 , $198.18 ,3710000
22-06-2020, $197.44 , $200.66 , $196.13 , $199.21 ,2454500
23-06-2020, $201.93 , $206.17 , $201.93 , $203.93 ,2203800
24-06-2020, $202.07 , $203.93 , $197.14 , $198.46 ,2753700
25-06-2020, $209.43 , $214.24 , $207.96 , $213.68 ,4690200
26-06-2020, $213.15 , $213.30 , $207.54 , $208.91 ,3348400
29-06-2020, $206.63 , $209.82 , $206.63 , $209.16 ,2247900
30-06-2020, $208.81 , $212.03 , $208.58 , $211.12 ,3136400
01-07-2020, $210.91 , $213.27 , $210.30 , $211.00 ,2124700
02-07-2020, $212.94 , $214.79 , $211.30 , $212.11 ,2006200
06-07-2020, $214.11 , $215.98 , $212.69 , $213.91 ,1934500
07-07-2020, $212.70 , $216.19 , $212.50 , $212.71 ,1783700
08-07-2020, $213.83 , $215.48 , $212.72 , $215.22 ,1750700
09-07-2020, $214.81 , $216.92 , $212.61 , $215.64 ,1756700
10-07-2020, $215.33 , $217.16 , $214.03 , $216.57 ,1373600
13-07-2020, $217.62 , $218.16 , $211.63 , $212.13 ,2090000
14-07-2020, $211.20 , $215.70 , $209.94 , $215.49 ,1747800
15-07-2020, $217.11 , $219.82 , $215.59 , $216.87 ,2193700
16-07-2020, $216.89 , $217.73 , $215.73 , $216.23 ,1408400
17-07-2020, $216.80 , $219.71 , $215.43 , $219.02 ,2069700
20-07-2020, $219.08 , $221.16 , $217.22 , $220.49 ,1371800
21-07-2020, $221.94 , $222.77 , $219.52 , $219.82 ,1546200
22-07-2020, $219.82 , $221.79 , $219.52 , $221.28 ,1488000
23-07-2020, $221.14 , $222.55 , $218.46 , $219.38 ,1444900
24-07-2020, $217.32 , $220.24 , $217.32 , $218.53 ,1542300
27-07-2020, $218.59 , $221.57 , $217.93 , $220.39 ,1523200
28-07-2020, $220.11 , $221.81 , $218.98 , $219.26 ,1422300
29-07-2020, $219.06 , $222.44 , $219.01 , $221.43 ,1473700
30-07-2020, $217.91 , $221.05 , $216.89 , $221.04 ,1408600
31-07-2020, $220.95 , $221.99 , $218.00 , $221.83 ,1495500
03-08-2020, $222.04 , $225.00 , $221.51 , $224.19 ,1631700
04-08-2020, $223.32 , $224.79 , $222.59 , $224.16 ,1260500
05-08-2020, $224.94 , $226.39 , $224.47 , $225.69 ,1155400
06-08-2020, $224.69 , $227.93 , $224.69 , $227.86 ,1317900
07-08-2020, $226.24 , $228.82 , $225.71 , $228.52 ,1275400
10-08-2020, $226.67 , $228.22 , $226.50 , $227.31 ,1315700
11-08-2020, $227.55 , $229.45 , $225.16 , $225.57 ,1757200
12-08-2020, $227.27 , $228.28 , $226.24 , $226.73 ,1512900
13-08-2020, $226.57 , $229.33 , $225.92 , $228.68 ,1745700
14-08-2020, $227.54 , $228.88 , $226.40 , $227.22 ,1130500
17-08-2020, $228.41 , $230.70 , $227.94 , $229.56 ,1395400
18-08-2020, $230.28 , $231.84 , $229.52 , $231.15 ,1475800
19-08-2020, $230.73 , $233.39 , $230.73 , $231.55 ,1671500
20-08-2020, $230.87 , $233.84 , $230.51 , $233.50 ,1279300
21-08-2020, $233.75 , $235.17 , $231.91 , $234.37 ,1976100
24-08-2020, $234.93 , $236.21 , $232.75 , $234.63 ,1293200
25-08-2020, $234.80 , $235.59 , $233.60 , $235.08 ,1501700
26-08-2020, $235.53 , $238.08 , $234.98 , $237.29 ,2322100
27-08-2020, $239.18 , $239.58 , $236.85 , $237.70 ,1295300
28-08-2020, $238.79 , $240.02 , $237.10 , $239.80 ,1212200
31-08-2020, $240.10 , $240.34 , $235.96 , $236.78 ,2001100
01-09-2020, $235.36 , $236.87 , $234.08 , $236.87 ,1914500
02-09-2020, $238.72 , $244.56 , $237.68 , $243.93 ,1702800
03-09-2020, $241.88 , $242.91 , $234.01 , $235.84 ,2350500
04-09-2020, $237.01 , $237.70 , $228.86 , $232.97 ,1946400
08-09-2020, $228.01 , $232.90 , $227.59 , $229.59 ,2361200
09-09-2020, $233.69 , $238.19 , $231.72 , $235.77 ,1670200
10-09-2020, $237.83 , $240.78 , $229.06 , $230.58 ,2024100
11-09-2020, $233.32 , $234.64 , $230.18 , $231.68 ,1301000
14-09-2020, $234.48 , $237.82 , $233.70 , $235.69 ,1576400
15-09-2020, $237.21 , $239.61 , $235.86 , $237.04 ,1297500
16-09-2020, $238.29 , $241.68 , $236.03 , $236.27 ,1800400
17-09-2020, $234.28 , $235.95 , $230.81 , $233.71 ,2002500
18-09-2020, $231.54 , $235.27 , $230.36 , $233.08 ,3676400
21-09-2020, $229.78 , $230.91 , $227.01 , $230.84 ,2305900
22-09-2020, $231.06 , $233.95 , $228.74 , $233.81 ,1786200
23-09-2020, $235.40 , $236.20 , $227.34 , $227.62 ,2688100
24-09-2020, $215.99 , $217.55 , $210.35 , $211.60 ,4828600
25-09-2020, $210.23 , $212.24 , $207.65 , $211.81 ,3691100
28-09-2020, $216.21 , $220.95 , $215.43 , $219.85 ,2587600
29-09-2020, $220.43 , $222.21 , $219.39 , $221.14 ,2572000
30-09-2020, $222.31 , $225.30 , $221.67 , $223.02 ,2250100
01-10-2020, $224.37 , $226.23 , $221.09 , $222.22 ,1928800
02-10-2020, $219.13 , $221.96 , $218.44 , $219.48 ,1936100
05-10-2020, $221.42 , $221.98 , $219.12 , $220.55 ,1446000
06-10-2020, $220.65 , $222.31 , $217.20 , $217.45 ,2286300
07-10-2020, $218.98 , $221.68 , $217.16 , $220.51 ,2005800
08-10-2020, $223.07 , $223.81 , $221.03 , $222.65 ,1394200
09-10-2020, $223.76 , $226.96 , $223.71 , $226.57 ,1312500
12-10-2020, $227.56 , $229.62 , $225.47 , $228.45 ,1524300
13-10-2020, $228.58 , $229.75 , $226.69 , $227.25 ,1634000
14-10-2020, $226.76 , $229.75 , $226.20 , $227.30 ,1443800
15-10-2020, $223.50 , $228.54 , $223.17 , $226.65 ,1273300
16-10-2020, $226.91 , $229.79 , $226.56 , $227.92 ,1796400
19-10-2020, $228.09 , $231.09 , $223.63 , $224.14 ,1904500
20-10-2020, $224.60 , $230.14 , $224.35 , $228.25 ,1783800
21-10-2020, $227.77 , $232.21 , $226.94 , $230.94 ,1701800
22-10-2020, $230.94 , $232.53 , $225.74 , $226.02 ,1661300
23-10-2020, $225.59 , $227.67 , $224.82 , $227.57 ,1187600
26-10-2020, $223.27 , $225.87 , $216.32 , $217.20 ,2162100
27-10-2020, $218.58 , $220.93 , $218.17 , $218.61 ,1567800
28-10-2020, $214.80 , $215.91 , $210.94 , $211.96 ,2412300
29-10-2020, $213.51 , $216.50 , $210.48 , $214.43 ,1499000
30-10-2020, $213.28 , $215.79 , $211.66 , $214.90 ,1972700
02-11-2020, $217.14 , $221.09 , $216.29 , $218.15 ,2087200
03-11-2020, $219.94 , $225.66 , $219.38 , $223.62 ,1544000
04-11-2020, $222.91 , $228.76 , $222.32 , $225.81 ,1725000
05-11-2020, $231.21 , $233.93 , $230.26 , $231.82 ,1954800
06-11-2020, $232.83 , $234.80 , $228.93 , $234.10 ,1417600
09-11-2020, $237.66 , $245.70 , $237.45 , $237.99 ,3052100
10-11-2020, $236.40 , $237.39 , $233.39 , $236.50 ,2818000
11-11-2020, $238.72 , $241.82 , $237.90 , $240.50 ,1757200
12-11-2020, $239.75 , $240.83 , $234.69 , $235.94 ,1672200
13-11-2020, $237.76 , $240.17 , $235.88 , $239.54 ,1456200
16-11-2020, $241.62 , $244.40 , $240.39 , $242.68 ,1631400
17-11-2020, $241.11 , $243.21 , $239.04 , $241.56 ,1318100
18-11-2020, $241.10 , $241.56 , $237.33 , $237.51 ,1613200
19-11-2020, $239.27 , $241.21 , $236.48 , $240.94 ,1611700
20-11-2020, $241.69 , $243.72 , $240.01 , $241.18 ,1771900
23-11-2020, $242.44 , $244.38 , $240.32 , $243.92 ,1288600
24-11-2020, $245.11 , $247.77 , $243.62 , $247.68 ,1899300
25-11-2020, $247.68 , $248.09 , $246.02 , $247.02 ,1434000
27-11-2020, $247.76 , $248.58 , $246.20 , $247.80 ,888100
30-11-2020, $246.75 , $248.12 , $244.01 , $246.78 ,2441400
01-12-2020, $249.18 , $251.57 , $247.90 , $249.93 ,2078600
02-12-2020, $248.38 , $249.48 , $245.83 , $247.34 ,1671100
03-12-2020, $247.68 , $249.37 , $246.55 , $247.61 ,1552300
04-12-2020, $247.90 , $251.11 , $247.73 , $251.09 ,1852700
07-12-2020, $247.53 , $248.67 , $246.06 , $246.99 ,1973400
08-12-2020, $246.69 , $248.24 , $244.91 , $247.54 ,1825600
09-12-2020, $247.80 , $248.20 , $243.28 , $244.48 ,2201500
10-12-2020, $243.59 , $245.52 , $242.35 , $243.88 ,1874000
11-12-2020, $243.61 , $244.63 , $242.28 , $243.55 ,1838900
14-12-2020, $244.81 , $247.08 , $241.29 , $241.49 ,2412500
15-12-2020, $246.60 , $246.60 , $242.79 , $244.76 ,2415800
16-12-2020, $244.73 , $245.99 , $243.94 , $245.15 ,2248000
17-12-2020, $261.33 , $268.66 , $260.86 , $262.02 ,4855600
18-12-2020, $261.44 , $264.48 , $256.22 , $263.78 ,5948000
21-12-2020, $258.70 , $260.89 , $255.35 , $258.99 ,2680500
22-12-2020, $258.44 , $258.70 , $255.95 , $257.06 ,1602900
23-12-2020, $258.41 , $259.49 , $254.94 , $255.05 ,1455900
24-12-2020, $255.61 , $257.37 , $253.90 , $254.91 ,528100
28-12-2020, $257.32 , $257.95 , $255.99 , $257.27 ,1057100
29-12-2020, $258.47 , $258.61 , $254.84 , $255.37 ,1065200
30-12-2020, $256.27 , $256.84 , $254.80 , $255.15 ,992800
31-12-2020, $255.21 , $258.90 , $255.09 , $258.79 ,1325300
04-01-2021, $258.58 , $259.23 , $251.69 , $254.08 ,2505100
05-01-2021, $254.02 , $256.24 , $252.77 , $255.53 ,1809200
06-01-2021, $256.80 , $261.14 , $254.57 , $258.32 ,2535600
07-01-2021, $257.94 , $262.46 , $257.92 , $260.76 ,2068200
08-01-2021, $261.36 , $264.06 , $258.87 , $261.71 ,2010700
11-01-2021, $260.39 , $262.25 , $257.86 , $257.93 ,1745100
12-01-2021, $257.71 , $258.80 , $253.64 , $256.00 ,1898200
13-01-2021, $254.94 , $257.56 , $254.94 , $255.57 ,1870700
14-01-2021, $255.73 , $255.73 , $252.62 , $253.50 ,2253200
15-01-2021, $252.13 , $254.46 , $251.54 , $252.16 ,1915100
19-01-2021, $252.91 , $255.78 , $252.26 , $254.33 ,2249400
20-01-2021, $256.47 , $260.83 , $255.49 , $260.13 ,2081600
21-01-2021, $258.93 , $260.27 , $255.40 , $256.42 ,1625600
22-01-2021, $253.87 , $254.86 , $252.08 , $253.27 ,2049600
25-01-2021, $250.38 , $252.29 , $247.59 , $250.56 ,1921600
26-01-2021, $251.70 , $252.91 , $249.66 , $251.50 ,1345500
27-01-2021, $247.20 , $249.74 , $242.95 , $244.65 ,1833100
28-01-2021, $247.77 , $251.31 , $246.68 , $247.87 ,1794200
29-01-2021, $246.78 , $247.76 , $240.31 , $240.49 ,2494400
01-02-2021, $244.65 , $247.43 , $242.53 , $246.11 ,1559700
02-02-2021, $248.53 , $249.95 , $247.17 , $247.28 ,2010300
03-02-2021, $246.73 , $248.64 , $245.14 , $246.91 ,2470400
04-02-2021, $248.09 , $251.54 , $245.46 , $251.52 ,1702200
05-02-2021, $252.59 , $254.24 , $250.67 , $252.05 ,1497700
08-02-2021, $252.42 , $255.83 , $252.26 , $255.79 ,1508700
09-02-2021, $254.80 , $257.29 , $254.10 , $256.16 ,1542600
10-02-2021, $256.50 , $257.66 , $254.35 , $255.43 ,1428300
11-02-2021, $256.48 , $258.46 , $255.53 , $257.44 ,1285300
12-02-2021, $255.93 , $257.07 , $253.91 , $255.95 ,1219200
16-02-2021, $256.13 , $257.96 , $254.76 , $255.54 ,1606700
17-02-2021, $255.14 , $260.07 , $254.26 , $257.26 ,1881000
18-02-2021, $254.08 , $256.58 , $253.20 , $256.11 ,1664300
19-02-2021, $256.94 , $256.98 , $252.66 , $252.79 ,2038400
22-02-2021, $251.20 , $252.67 , $248.62 , $251.14 ,1476000
23-02-2021, $250.08 , $256.41 , $249.11 , $254.68 ,2191300
24-02-2021, $251.72 , $258.94 , $251.33 , $257.74 ,2476300
25-02-2021, $257.45 , $257.58 , $251.09 , $252.28 ,2157700
26-02-2021, $253.74 , $254.34 , $248.34 , $249.42 ,2712800
01-03-2021, $252.50 , $258.27 , $252.50 , $256.64 ,1954700
02-03-2021, $256.64 , $259.58 , $255.60 , $257.70 ,2099800
